2031	计算机软件工程的维护措施	田汪洋	电子技术与软件工程	2014-07-07 14:06	期刊	0	12	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZRU201412074&DbName=CJFDLAST2014&DbCode=CJFQ	随着科技水平的不断提高,计算机在人们生活中的地位越来越重要,计算机硬件也不断的更新换代,但是要想为人们应用,必要的软件是不可缺少的。然而软件的维护与保护已成为软件工程中必须良好解决的问题,也是确保软件的安全性和稳定性的必要前提。本文首先介绍了软件维护的重要性和必要性,并对维护措施进行介绍,最后总结了软件维护的发展现状未来的发展方向。	计算机 ； 软件工程 ； 维护 ； 安全性 ； 发展方向 ；
2032	计算机软件与软件工程	张宇	计算机光盘软件与应用	2014-05-01	期刊	1	17	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GPRJ201409043&DbName=CJFDLAST2014&DbCode=CJFQ	计算机从诞生至今,就一直与社会的发展和科技的进步密切相关,到今天其重要性也愈发突出。从PC到笔记本式计算机,从Internet到移动电话,从先进的武器到家电,计算机应用和计算机软件几乎无处不在。而随着计算机技术的发展,计算机应用以及软件产业也逐渐成为社会的支柱产业,软件工程师也成为最受青睐的一种职业。因此有了计算机软件的研究和开发,以至于发展软件工程的编程调试及应用管理。本文主要针对计算机软件与软件工程做相关论述。	计算机软件 ； 软件工程 ； 开发软件 ； 软件发展 ；
2033	软件工程中数据挖掘技术的应用	王祎菡	电子技术与软件工程	2014-07-15 09:33	期刊	1	36	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZRU201414170&DbName=CJFDLAST2014&DbCode=CJFQ	随着人们生活水平不断的提高、信息技术不断的向前发展,人们在日常的生活中将会接触更多更复杂的信息量,如何从这巨大的信息库中抽取出重要且有用的信息,直接影响人们的工作效率和工作质量。因此有必要对现有的数据进行整合处理直接为人们所使用。本文主要针对数据挖掘技术在软件工程中的应用的相关问题,从软件工程的技术挑战、数据挖掘的应用以及应用领域和研究现状展开叙述。	软件工程 ； 数据挖掘 ； 技术 ； 应用 ；
2034	软件工程方法模型浅析	徐莉娜	科学大众(科学教育)	2014-09-20	期刊	1	25	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=KXDH201409112&DbName=CJFDLAST2014&DbCode=CJFQ	软件开发模型(Software Development Model)是指软件开发全部过程、活动和任务的结构框架。软件开发模型能清晰、直观地表达软件开发全过程,明确规定了要完成的主要活动和任务,用来作为软件项目工作的基础。对于不同的软件系统,可以采用不同的开发方法、不同的软件工具和不同的软件工程环境。	软件开发模型 ； 瀑布模型 ； V模型 ； 迭代模型 ；
2035	高职院校“说专业”浅析——以武汉软件工程职业学院模具专业为例	肖志余	教育教学论坛	2014-10-22	期刊	0	13	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJU201443109&DbName=CJFDLAST2014&DbCode=CJFQ	"说专业"是专业带头人或骨干教师通过口头陈述、图解说明与讲演展示的方式介绍本专业的建设经验和改革理念。本文对"说专业"的内涵和思路进行了理论探析,并以武汉软件工程职业学院模具专业为例,以"说专业"形式介绍了专业建设情况,旨在进一步推动专业建设与改革,提高职业教育人才培养质量。	高职院校 ； 说专业 ； 模具专业 ； 专业建设与改革 ；
2036	基于软件工程观的“数据库课程设计”教学改革探索	张蕊	中国电力教育	2014-07-20	期刊	2	24	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZGDI201421012&DbName=CJFDLAST2014&DbCode=CJFQ	基于华北水利水电大学软件学院人才培养模式,根据软件工程专业"数据库课程设计"实践教学环节中发现的问题,并结合软件工程观念,提出对课程设计的题目、实施过程、考核方式等方面进行改革和研究。实践证明,通过改革能明显提高学生的实践动手能力和自主创新能力。	数据库课程设计 ； 实践教学 ； 软件工程观 ；
2037	软件工程应用型人才培养模式的探索与实践	侯霞	中国电力教育	2014-10-14 08:14	期刊	0	26	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZGDI201427015&DbName=CJFDLAST2014&DbCode=CJFQ	对于软件工程这类工程实践性较强的专业来说,高校需要对传统的教育模式进行革新和改变,才能使其培养出的人才更好地适应市场对应用型人才的要求。本文阐述了北京信息科技大学软件工程专业应用型人才培养模式的探索与实践,对其中的一些有效措施做了总结,希望对同类院校有一定的借鉴与参考价值。	应用型人才 ； 软件工程 ； 人才培养模式 ；
2038	软件工程专业协同创新性实践教学体系初探	贾玉红	信息与电脑(理论版)	2014-08-15	期刊	0	19	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XXDL201408168&DbName=CJFDLAST2014&DbCode=CJFQ	随着计算机在人们的生活中被广泛加以利用,已经对现代人们的工作、学习和生活都产生了深远的影响,计算机时代已经向人们走来。在计算机事业不断发展的今天,计算机软件开发行业却出现了人才缺失,所学无所用的尴尬局面。针对软件工程专业所学知识与企业需求的应用型人才不相匹配的现象,我们开展了软件工程专业协同创新性实践教学体系,对培养各类具有实践创新能力和团队精神的应用型人才进行了有益的探索和实践,下面就软件工程专业协同创新性实践教学体系进行简要论述。	软件工程专业 ； 计算机软件开发 ； 实践创新能力 ； 计算机时代 ； 团队精神 ； 创新性实践 ； 实训平台 ； 协同培养 ； 开发过程 ； 课程设计 ；
2039	《软件工程》实验教学的探讨	王颖	科技创新导报	2014-07-01	期刊	0	9	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZXDB201419116&DbName=CJFDLAST2014&DbCode=CJFQ	《软件工程》是一门理论与实践结合紧密的计算机专业的基础课程,介绍了软件开发的全部过程。实验环节在《软件工程》课程体系中所占的位置非常重要。该文分析了《软件工程》实验环节中存在的问题,并按照新版教学大纲分配的学时,设计了新的实验内容,以激发学生的学习兴趣,同时增强学生的动手能力和团队合作意识。	软件工程 ； 实验教学 ； 能力 ；
2040	软件工程专业实践教学体系的建设与实践	谢文阁	辽宁工业大学学报(社会科学版)	2014-08-15	期刊	0	24	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=LLGX201404008&DbName=CJFDLAST2014&DbCode=CJFQ	针对培养工程实践型、创新型大学生为目标,采取层次模型系统优化并重构了软件工程专业的实践教学体系,同时提出了校企合作开展课程设计、实习,典型案例试做等方式,来强化大学生的工程实践能力,以达到培养适合社会需要的大学生的目的。	实践教学体系 ； 案例试做 ； 层次模型 ； 监控体系 ；
2041	软件工程专业创新教育探索与实践	佟玉军	辽宁工业大学学报(社会科学版)	2014-08-15	期刊	0	35	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=LLGX201404022&DbName=CJFDLAST2014&DbCode=CJFQ	依照辽宁工业大学培养应用型本科人才的定位,软件工程专业培养目标为培养卓越软件工程师。在新的培养目标中强调了实践能力及创新能力的培养。因此,如何有效实践完善软件工程专业实践与创新教育体系、改进创新教育方法以培养出满足社会需求的应用型创新型软件工程人才已成为当前软件工程专业所面临的重要课题。为此,建立了软件工程专业多层次实践教学体系、创新教育体系以及创新教育平台,为培养学生工程实践能力和创新能力打下了坚实的基础。经过几年的实践,软件工程专业学生工程实践能力与创新能力不断增强,就业与从业质量逐年稳步提高,社会与企业认可度逐年稳步提升。	多层次实践教学体系 ； 创新教育体系 ； 创新实践教育平台 ；
2042	浅谈集成项目化在高职软件专业教学中的实施与研究——以江西财经职业学院信息工程系软件专业为例	肖斌	科教导刊(中旬刊)	2014-09-15	期刊	0	10	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=KJDK201409070&DbName=CJFDLAST2014&DbCode=CJFQ	集成项目化教学运用在高职软件专业教学中,将用人单位对岗位的职业素质和专业能力要求融入到日常教学实践里,学生通过完成项目了解实际完整的软件开发的过程,取得了良好的教学效果。	集成项目化 ； 高职软件专业 ； 软件开发过程 ； Integrated project ； higher vocational software specialty ； software development process ；
2043	应用型本科培养软件工程卓越工程师的探讨——以泉州师范学院为例	江义火	泉州师范学院学报	2014-08-15	期刊	0	23	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=QZXB201404021&DbName=CJFDLAST2014&DbCode=CJFQ	在分析未实施"卓越工程师教育培养计划"的应用型本科院校软件工程专业人才培养存在问题的基础上,提出积极实施软件工程专业"卓越工程师教育培养计划",努力探索应用型本科院校软件工程专业卓越工程师培养模式和途径。	应用型本科 ； 软件工程 ； 卓越工程师 ； 卓越计划 ； 校企合作 ； application-oriented college ； software engineering ； excellence engineer ； excellence scheme ； school-enterprise cooperation ；
2044	软件工程专业学生程序设计能力培养	于启红	软件导刊	2014-10-17 13:58	期刊	0	31	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=RJDK201410080&DbName=CJFDLAST2014&DbCode=CJFQ	学生编程能力培养是软件工程专业核心目标。从人才培养计划制定、课程教学、课程设计以及课外辅助等方面探讨如何提高软件工程专业学生编程能力,为相关专业教学提供参考借鉴。	编程能力 ； 实践教学 ； 课堂教学 ； 课程设计 ； 程序设计大赛 ；
2045	一种引入市场机制的软件工程课程实践教学方法	陆悠	大学教育	2014-09-01	期刊	0	13	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DXJY201415035&DbName=CJFDLAST2014&DbCode=CJFQ	在高校计算机科学与工程专业的教学实践中,软件工程作为专业的核心和基础课程,如何将课本知识尽可能贴近实践地传授给学生,并合理地考核学生掌握程度是关键。在计算机软件工程的实践过程中,引入市场机制,构建贴近实际的模拟开发环境,以此为基础来设计、组织教学内容和成绩评定,突出知识的实践性,学习的主动性,从而提高高校学生对软件工程课程的学习效果。	迭代开发计算机实践课程 ； 软件工程 ；
2046	浅析研究生软件工程课程教学模式的改革与实践	夏松竹	工业和信息化教育	2014-08-15	期刊	0	22	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GYXH201408013&DbName=CJFDLAST2014&DbCode=CJFQ	软件工程课程具有较强的理论性和实践性,历来是教学的难点。信息时代下的软件编程工具更新日新月异,因此急需加强学生的实践技能。根据软件工程课程的特点,教育界提出了不少有效的教学方法。本文阐述了教学模式转变的意义,展示了以实践为主体的教学平台的设计。通过此平台的研究与实践,提高了学生的自主学习能力与实践创新能力,加深了学生对理论知识的理解。	软件工程 ； 教学模式 ； 实践 ； 教学平台 ；
2047	基于校企合作的软件工程专业综合改革研究	覃遵跃	计算机教育	2014-09-25	期刊	2	85	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJS201418008&DbName=CJFDLAST2014&DbCode=CJFQ	分析目前高等学校软件技术人才培养中存在的问题,以吉首大学软件工程专业为例,阐述校企合作背景下改革软件技术人才办学模式、优化软件工程专业人才培养方案、构建师资队伍共享机制、完善实践教学体系和资源、加强学生和教务管理等方面的具体措施,指出该专业综合改革措施能够提升学生的实践动手能力、项目实战能力和创新能力,达到软件技术人才的培养目标。	校企深度合作 ； 软件工程专业 ； 综合改革 ；
2048	基于软件工程数据挖掘的几点思考	申云成	信息与电脑(理论版)	2014-06-15	期刊	0	29	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XXDL201406135&DbName=CJFDLAST2014&DbCode=CJFQ	如今,数据挖掘已经成为了信息技术行业中的一个十分重要的组成部分,其通过相应的技术手段,从数量极其庞大且复杂的信息数据中为用户挖掘出可用的有效信息,不过,就目前来说,数据挖掘还尚处于一种起步的阶段,各类技术相对来说还不是很成熟。为了更好地向读者呈现出一个清晰、全面的数据挖掘体系,本文将紧紧围绕着软件工程中的数据挖掘这一中心主题,对数据挖掘的含义、原理及挑战等几个方面进行介绍。	数据挖掘 ； 软件工程 ； 信息技术行业 ； 非结构化信息 ； 软件开发者 ； 中心主题 ； 结构化数据 ； 软件度量 ； 挖掘结果 ； 挖掘信息 ；
2049	基于Web的软件工程网络教学系统的设计与实现	云大维	信息与电脑(理论版)	2014-06-15	期刊	0	13	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XXDL201406147&DbName=CJFDLAST2014&DbCode=CJFQ	随着因特网与校园网普及与推广,网络在教学中的作用越来越明显,它摆脱了传统教育中时间、地点等条件的约束,能够有效的利用多种资源,有利于学生的自主学习,各大高校纷纷选择通过网络实现教学资源的建设于共享,本文基于此,采用B/S三层结构模式,及基于Web的数据库编程技术构建了基于Web的软件工程网络教学系统,并在WindowsXP环境下研究了系统的实现。	网络教学系统 ； Web ； 软件工程 ； 数据库编程 ； WindowsXP ； 自主学习 ； 传统教育 ； 管理模块 ； 教师信息 ； 数据导入 ；
2050	计算机软件工程发展前景分析	陈洪楷	信息系统工程	2014-08-20	期刊	0	88	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XXXT201408071&DbName=CJFDLAST2014&DbCode=CJFQ	文章简单地介绍了计算机软件工程,并对软件工程的发展前景做了简单的阐述,并对软件工程这几十年来的理论、方法和实践成果进行了简单的介绍,并根据目前互联网技术,对软件工程目前面临的挑战进行了分析探索。	计算机 ； 软件工程 ； 发展前景 ；
2051	软件工程管理技术应用于远教服务网项目的价值分析	王听	价值工程	2014-09-18	期刊	0	5	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JZGC201426039&DbName=CJFDLAST2014&DbCode=CJFQ	当前电子政务系统的应用得到了广泛的推广,尤其是在政府部门的工作中发挥出了巨大的价值,但同时人们对于电子政务系统也提出了更高的要求。本文围绕软件工程管理技术在远教服务网项目中的应用开展详细探讨。	软件工程管理技术 ； 远教服务网项目 ； 应用价值 ； software project management technology ； distance education service network project ； application value ；
2052	关于协同软件工程技术的探究	贾明	数字技术与应用	2014-07-15	期刊	0	10	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SZJT201407164&DbName=CJFDLAST2014&DbCode=CJFQ	近些年来,协同软件快速发展并成为用户应用软件采购最大热点,也成为主要信息化应用软件,其市场份额也在逐步上升,可能在未来成为首要软件之一。本文主要探究了协同软件工程技术及其特点、优势,协同软件的工程技术价值,协同软件工程开发环境的关键组件,为协同软件工程技术是进一步发展应用提供参考。	协同软件 ； 工程技术 ； 发展优势 ；
2053	浅析软件工程质量标准以及管理措施	贾羽	计算机光盘软件与应用	2014-07-01	期刊	1	17	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GPRJ201413050&DbName=CJFDLAST2014&DbCode=CJFQ	随着目前计算机信息技术的不断发展,软件工程无论是从开发、应用等各个方面都得到了长足的进步。面对越来越大的市场需求,人们开始希望软件工程能像工业产品一样,不仅能在流水线中得到大量的生产,还能够在生产的过程中形成一定的标准和规范。但是在目前来说,在软件工程的开发研究过程中通常只注重软件工程的技术问题,而对其管理有些许的懈怠。至此,文章将针对软件工程质量管理的标准和现状进行分析,同时也为软件工程的质量管理提出几点措施和意见。	软件工程 ； 质量标准 ； 管理措施 ；
2054	浅谈针对高职院校软件工程的教学改革	郝强	生物技术世界	2014-10-15	期刊	0	9	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=SWJJ201410179&DbName=CJFDLAST2014&DbCode=CJFQ	本文论述了《软件工程》这门课的教学特点以及在教学过程中出现的问题,提到了最新的软件工程思想为基础的课程内容,在整个软件开发过程中的方法和应用,案例化教学在软件工程教学中的应用和探索式学习的应用,教学方法可以通过建立规范的小组式开发环境,让学生提高学生学习兴趣,掌握学习内容。	软件工程课程体系课程实践 ；
2055	面向Agent软件工程技术研究	黄述杰	中国科技信息	2014-10-01	期刊	0	24	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XXJK2014Z2049&DbName=CJFDLAST2014&DbCode=CJFQ	Agent软件工程领域是一个相对较前沿的研究方向,它意图将Agent软件的理念、实践、想法结合到一起,进而使基于Agent系统可以更加的工程化。在本文中对Agent软件这几年中的发展历程进行回顾性的分析,并且综述了面向Agent软件的现状以及讨论了Agent软件未来的发展方向。	软件工程技术 ； Agent ； 软件工程领域 ； 软件系统 ； 支撑工具 ； 软件开发技术 ； 初始时期 ； 软件技术 ； 架构层 ； 智性 ；
2056	基于智能体系统的软件工程开发途径探究	元渊	河南科技	2014-09-25	期刊	1	12	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HNKJ201418008&DbName=CJFDLAST2014&DbCode=CJFQ	随着我国计算机技术的高速发展,不仅计算机的功能和复杂性在提高,人们的生活水平和工作需求也在提高,进而对计算机的要求也在日趋提高。计算机的软件功能多种多样,而人们更希望所运用的软件具有主动性和智能性,所以基于计算机智能体系统的软件工程开发是目前人们所想要实现的,但是传统的软件开发并不能很好地完成这项开发任务,使得人们对软件的需求和软件的开发产生比较明显的矛盾。鉴于此,本文分析了智能体的具体特点,研究基于智能体系统的软件工程开发的途径,为相关人士提供借鉴。	智能体系统 ； 软件工程开发 ； 途径 ； 探究 ；
2057	浅议软件工程质量管理之软件测试团队建设	段炼	河南科技	2014-09-25	期刊	0	20	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HNKJ201418133&DbName=CJFDLAST2014&DbCode=CJFQ	强化软件测试团队建设对于全面提升软件工程质量管理具有重要作用,本文针对软件工程发展应用过程中出现的一些问题进行了分析,并提出了逐步完善的相关举措。	软件工程 ； 质量管理 ； 软件测试 ； 测试团队管理 ；
2058	试论软件工程项目在商业银行中的管理与质量控制	邱书洋	河南科技	2014-09-25	期刊	1	13	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HNKJ201418143&DbName=CJFDLAST2014&DbCode=CJFQ	不断加强软件工程的质量测试与管理能够切实提升商业银行的信誉度和市场运作效率。本文针对软件工程项目的具体开发、测试、试运行等过程进行了分析。	软件工程 ； 商业银行 ； 质量管理 ； 软件测试 ；
2059	融合工程教育理念的软件工程+冶金工程复合型人才培养	邱晓红	中国冶金教育	2014-10-26	期刊	0	37	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GYJJ201405014&DbName=CJFDLAST2014&DbCode=CJFQ	软件工程专业与冶金工程专业复合型人才培养是冶金工程传统产业信息化转型升级发展的迫切需要。融合CDIO工程教育理念,分析了该类复合型人才的课程体系和教学改革内容,并以开发钢铁冶炼仿真程序为例,说明了将冶金工程和软件工程融合的方法。课程教学内容将帮助学生从计算机辅助设计和仿真软件使用者、冶金工程知识应用者和仿真软件开发者等多角度认识复合型人才专业知识结构,培养具有软件工程师和冶金工程师复合型人才的知识、能力和素质。	工程教育 ； 软件工程 ； 冶金工程 ； 课程体系 ； 复合型人才 ；
2060	产教融合背景下高职公共课教学调查与思考——以武汉软件工程职业学院为例	王九程	武汉船舶职业技术学院学报	2014-08-25	期刊	0	39	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WHCB201404031&DbName=CJFDLAST2014&DbCode=CJFQ	本研究旨在调查在产教融合背景下,高职公共课的教学现状,以便为教改进一步明晰方向。本研究以武汉软件工程职业学院部分学生为研究对象,通过问卷调查了《应用写作》等5门公共课的教学情况。基于数据,对学生学习动机、学生自我认识、教学方法、理想教师和理想教学等做出分析。本研究认为:应从提高师能,公共课程深度定位和深度开发,以行动导向法提升教学效能等三个方面入手进行高职公共课教改。	产教融合 ； 高职 ； 公共课教学调查 ； industry-teaching fusion ； vocational colleges ； survey of public course teaching ；
2061	软件工程的合理设计与实际应用	樊莉丽	电子制作	2014-06-15	期刊	0	16	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DZZZ201411061&DbName=CJFDLAST2014&DbCode=CJFQ	软件的开发与使用,在目前诸多行业领域都十分普遍,并且在一定程度上取代了传统的行业规范,并且实现了自动以及智能化的发展。从计算机技术的角度出发,软件技术属于计算机目前的逻辑编译技术之一,能够满足客户的需求,从而进行基于需求分析的设计与开发。但是,随着人们对于软件技术的认识与了解,更多的客户出现盲从使用软件技术,从而使得其在开发的过程中出现一些不合理的问题,导致了对于软件技术的不实际性。因此,本文就将对目前软件工程的合理设计问题以及其实际应用进行一定的分析与探讨。	软件工程 ； 合理化 ； 软件设计 ； 实际应用 ；
2062	软件工程技术在系统工程中同CMM进行融合的分析	杜建强	硅谷	2014-07-08	期刊	0	8	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GGYT201413114&DbName=CJFDLAST2014&DbCode=CJFQ	随着各项技术的进步,电子信息系统工程取得了一系列的进展,在其长期的发展过程中,软件工程技术由于具有诸多的优点,在电子信息系统工程中具有广泛的应用,尤其是近年来软件工程的方法、模型、应用工具、框架、理论、概念等不断进步与发展,这对于软件产业及电子信息系统工程的发展具有非常重要的推动作用。文章在对软件工程技术进行简单介绍的基础上,对其与CMM融合在系统工程中的应用进行简要分析探讨。	软件工程 ； CMM ； 系统工程 ； 融合 ；
2063	南京安正软件工程有限责任公司		振动与冲击	2014-11-15	期刊	0	4	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZDCJ201421039&DbName=CJFDLAST2014&DbCode=CJFQ	<正>Cras振动及动态信号采集、测量、试验、分析、诊断、控制免费赠送MaCras模态分析系统应用集锦光盘应用集锦光盘包括14大类超过160个实测模态试验案例,涵盖各种激励方法及试验方案,从梁柱板壳、桁架、质点杆系、机械零件等简单结构到机械部件及整机、大型机器和桥梁、输电塔、楼宇等复杂结构的试验模态数据。包括应变模态、工况模态及动力修改。一些案例带有限元计算结果对比。	安正 ； 应变模态 ； 软件工程 ； 激励方法 ； 模态试验 ； 机械零件 ； 动态信号 ； 输电塔 ； 板壳 ； 试验模态 ；
2064	软件工程专业学生创新能力培养的探索与实践	史晓楠	科技创新导报	2014-10-11	期刊	0	14	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZXDB201429158&DbName=CJFDLAST2014&DbCode=CJFQ	我国的高级软件人才缺口较大,各高校在培养软件工程专业学生中存在一系列困难,而学生的创新能力培养是最为重要的难题。该文提出基于三个环节的差异型教学模式,在充分调研的基础上,构建大学生创新能力培养网站,为更新创新知识、共享创新资讯及优秀教学成果提供网络平台。	软件工程专业 ； 差异型教学模式 ； 创新能力 ；
2065	校企合作教育下地方高校软件工程高级应用型人才培养模式研究与实践	汤淼	知识经济	2014-09-01	期刊	1	31	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZZJJ201418120&DbName=CJFDLAST2014&DbCode=CJFQ	本文针对目前地方高校软件工程人才培养过程中存在的与产业脱节问题进行了研究,创建了软件工程高级应用型人才培养控制模型,在高级应用型人才培养理论上有所突破。突出了高级应用型人才培养要适应社会经济发展需要,以"产业需求为导向",同时符合高等教育发展规律和学生身心发展规律,创立了"一体、两翼、四驱动"的校企合作教育模式,具有一定的先进教育理念。	校企合作教育 ； 软件工程 ； 高级应用型 ； 培养模式 ；
2066	浅析高校软件工程专业教改模式	蓝斌	计算机光盘软件与应用	2014-09-01	期刊	0	28	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=GPRJ201417196&DbName=CJFDLAST2014&DbCode=CJFQ	本文通过分析当前高校软件工程专业教学模式存在的问题,从如何培养更适合社会发展需求的软件工程综合型人才的角度出发,对软件工程专业教学改革的模式做出探索,以供相关教育工作者参考,力争全面提高教学质量。	高校 ； 软件工程 ； 教改模式 ；
2067	高职软件工程课堂有效教学初探	黄金晶	信息与电脑(理论版)	2014-09-15	期刊	0	10	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=XXDL201409148&DbName=CJFDLAST2014&DbCode=CJFQ	<正>有效教学,是每个教师在课堂教学中追求的目标。本文就高职软件工程课堂的有效教学进行了探索,分析了传统软件工程教学中存在的问题,结合高职软件技术专业学生的特点,给出了提高课堂有效教学的方法。软件工程是指导计算机软件开发与维护的工程学科,它涉及软件生产的各个方面,包括:工程过程、工程原则、技术方面与工具,以及工程项目管理等,能够为经济、高效地开发高质量的软件产品提供	软件工程 ； 课堂有效教学 ； 软件技术专业 ； 计算机软件开发 ； 工程项目管理 ； 软件生产 ； 课堂教学 ； 教学效果 ； 计算机软件技术 ； 软件测试 ；
2068	关于高等院校软件工程专业建设的思考	王珍	吉林省教育学院学报(下旬)	2014-09-25	期刊	0	40	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JJXK201409024&DbName=CJFDLAST2014&DbCode=CJFQ	现阶段,我国高等院校软件工程专业在人才培养目标确定、师资队伍建设、实践教学、人才培养模式等方面存在很大的问题,这些问题也正是制约我国软件产业发展的关键因素。鉴于此,本文从软件工程专业的现状出发,针对以上问题提出了高等院校软件工程专业的建设思路,为推进社会和软件产业的快速发展提供了一定的依据。	高等院校 ； 软件工程 ； 专业建设 ； 思路 ；
2069	软件工程专业课程的教学方法创新与实践	任荣	教育教学论坛	2014-11-12	期刊	0	25	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJU201446058&DbName=CJFDLAST2014&DbCode=CJFQ	以提高学生实践技能和就业能力为目标,对软件工程专业课程理论教学方法、实践教学形式、学生课业评价模式等进行了改革与创新,教学质量和就业竞争力有了很大的改善和提高。	“案例式”课堂教学 ； “项目驱动”实践教学 ； “多元化”课业评价 ；
2070	行业特色的计算机硕士软件工程教学	樊玮	计算机教育	2014-11-10	期刊	0	28	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJS201421015&DbName=CJFDLAST2014&DbCode=CJFQ	针对部分行业院校计算机专业研究生普遍缺乏软件工程经验甚至不能熟练编写高级应用程序的现状,在课时较少的情况下,以快速提高学生工程应用为培养目标,兼顾SWEBOK和GSwE2009的教学大纲,结合行业应用设计一套基于增量开发过程的教学案例,采用课内外一体化教学模式,使学生在较短时间内迅速掌握软件过程要点以及软件体系设计基本方法,熟练掌握特定功能点的行业应用知识。	软件工程 ； 研究生 ； 民航特色 ； 案例教学 ；
2071	应用型本科软件工程专业学科教育	郭一晶	计算机教育	2014-11-10	期刊	2	37	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JYJS201421024&DbName=CJFDLAST2014&DbCode=CJFQ	针对软件工程专业学生在专业入门时可能遇到的困难,通过长期的教学观察,分析总结学生对软件工程专业认识可能存在的"四不"误区,根据应用型本科院校的定位,提出"一个目标,二种扩展,三种交流"的学科教育模式,同时指出该模式具有较强的针对性和可操作性,能有效提高软件工程学生对专业的认识,帮助学生做好大学四年的规划。	学科教育 ； 软件工程 ； 应用型本科 ；
