当代OOSE新成果——高参MIS(国家新产品项目、火炬计划项目)		中国计算机用户	1996	1996年Z1期	<正> 信息管理系统(MIS)是现代企业增强市场竟争力和提高整体效益的重要手段,越来越为各行各业所重视。但我国MIS建设长期步履艰难,开发周期很长。后期维护困难,功能应变方差,广大企管人员自主开发应用电脑提高臂理的积极性和创造性难以实现。造成MIS投资大见效小,计算机使用率概低,网络实际开通率更差的局面。程序生成嚣仍延用传统的方法,生成一大堆大同小异的特定功能的简单程序,实用性差,无应变力,难以适应改革开放与市场经济对MIS经常变化的需求;更无程序自动修改功能,软件生命周期短;而且企管人员无法问津,只能由程序员使用……。总之它难以改变MIS的困境。 面向对象软件工程(OOSE简称oo)巳成为九十年代核心技术之一。公认为是解决几十年来软件危机的希望所在。OO是一种新的思想,新的方法论。它是用真实世界的概念来建立对象模型的全新的思考和解决问题的方式。高参MIS正是利用00新概念,针对我国MIS建设长期存在的四大要害问题而成功开发的新一代软件。其系统的外延“傻瓜化”,内函“智能化”,将简便易用置于外,集强大功能于其中。其主要特点可通俗的概括如下:	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS1996Z1034&dbname=CJFD9498
大船MRP-Ⅱ系统		中国计算机用户	1996	1996年20期	<正> 该软件由大船MRP-Ⅱ系统软件工程公司针对不同类型企业的情况,经过近十年的努力开发而成。它不是开发工具,也不是专用软件,是一套可以定义的系统。针对中国的具体情况,尤其是中国的财务处理比西方复杂,销售业务的数据处理就更复杂,所以大船MRP-Ⅱ的外延要大许多,它有四个重要分支: (1)以物料处理为核心面向制造业的MRP系列; (2)以进销存业务处理为核心面向商业的POS系列; (3)既可以单独运行又可配合运行的帐务处理系列; (4)既可以单独运行又可配合运行的图表数据库系列。 这四个系列可以通过排列组合分别用于:纯制造业、纯商业、供产销一体化企业、纯事业单位以及专注于某一方面统计	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS199620039&dbname=CJFD9498
UNIX系统下的Sparcworks调试环境		中国计算机用户	1996	1996年14期	<正> 当计算机给人们带来越来越多的方便,我们对它的期望也越来越多。这无疑使得计算机科学家和工程师们挖空心思去设计更快的机器,而软件工程师们夜以继日为用户设计出更丰富、更全面的软件工具。从软件角度来说,尽管编程语言已从以前的汇编语言上升为C、Fortran、C++等高级语言,这似乎为编程人员减轻了负担,但由于软件本身的复杂程度在不断提高,一个软件开发人员事实上将面临着更多的困难。如果把第一台什算机的问世看作是计算机工业的萌芽,那么,经历了50年发展的计算机的变革,应看作是计算机工业的大革命。在这期间,软件界出现过多次软件危机。随着应用问题的规模越来越大,复杂程度越来越高,一个大型程序的可读性	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS199614028&dbname=CJFD9498
服务窗		中国计算机用户	1996	1996年14期	<正> 该书全面介绍微机系统的维修技术,包括主机、显示器、磁盘系统、打印机和电源等的维修技术。内容涉及原理结构、专用芯片和维修方法,列有大量维修实例,并分析故障现象和产生原因。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS199614032&dbname=CJFD9498
面向对象的系统分析和设计		中国计算机用户	1996	1996年02期	<正> 面向对象的分析和设计就是把面向对象的方法运用到软件工程的分析和设计阶段,从而建立更加适应当今庞大、复杂且易变的系统的模型。 一、分析和设计的 目的和任务 分析和设计的主要目的是完成对问题空间的分析和对系统的建模。具体地说,它的任务是描述系统中的对象,对象的属性和操作,对象的动态特性,对象间的构造关系、映射关系和通信关系,从而建立系统的静态结构和动态活动模型。 分析和设计的任务是增进软件生产效率,提高质量和加强可维护性。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS199602001&dbname=CJFD9498
软件技术与软件产业		中国计算机用户	1996	1996年01期	<正> 一、软件技术发展及中国软件产业现状 随着计算机硬件的发展,以及计算机应用的日益深入,软件技术发展迅速。微内核、客户/服务器、面向对象、软件复用、剪裁组装及界面等一系列新技术,普遍得到重视和采用,有的技术正在走向成熟和实用。在软件开发中,普遍遵循软件工程原则,标准规范引起人们的重视。 面向市场,软件实用化技术、产品化技术得到快速发展,并注重商品化技术的研究。系统软件、支撑软件、新的系统和	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS199601001&dbname=CJFD9498
简讯		中国计算机用户	2004	2004年49期	微软亚洲工程院庆祝一岁生日  本刊讯　　12月16日,微软亚洲工程院以举办“卓越软件工程”论坛的形式,庆祝自己成立一周年。来自国内软件行业的100 多位嘉宾参加了这一庆祝活动。(许)青鸟天桥开发能力上台阶  本刊讯　　12月16日,北京天桥北大青鸟科技顺利通过由美国SEI授权主任评估师进行的CMM　3级评估。这标志着青鸟天桥在软件项目开发与管理能力上又迈向了一个新的台阶。(鹏)金山发布“电脑病毒检疫站”  本刊讯　　12月21日,全国最大的线上安全平台“金山病毒检疫站”正式发布,将提供线上查毒、杀毒、漏洞扫描、计算机安全提示、病毒预警等多项服务。(陈蓉)McDATA“软化”存储网络  本刊讯	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200449019&dbname=CJFD0305
软件外包项目败在哪儿?		中国计算机用户	2004	2004年48期	软件外包已经成为世界软件产业发展的一个重要趋势,中国也在大力发展软件外包。在国内整个软件出口中,对日出口的比例高达70%。这似乎说明了中国的对日软件外包业务已经比较成熟了。但是,事实却不然。尤其是在对日软件外包项目的运作上,还存在着计划失策、预计不准确、任务分配不科学等问题。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS20044800R&dbname=CJFD0305
公司广角		中国计算机用户	2004	2004年47期	本刊讯记者刘梅报道12月7日，主题为“二十载冠军不枉，共成长再创辉煌”HP激光打印20周年暨商用打印策略发布会在京召开。发布会上，惠普高层及嘉宾代表，共同按下了“共创未来”的揭幕按钮，象征着HP激光打印的列车徐徐开动，驶向未来。中国惠普IPG集团总裁柯玉璋在致词中谈到，“惠普打印机在中国市场迈出的每一步，都离不开用户的支持。今后，为中国打印市场的不断壮大，为随之而来的发展机遇，惠普将信心百倍地迎接新的挑战，继续和中国企业共同成长。”此次发布会，纪念了HP激光打印走过的20年，同时宣布了HP商用打印产品的最新发展策略——“满足每一个人，管理每一张纸，打动每一双眼”，用亲和力的语言描绘了HP激光打	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200447007&dbname=CJFD0305
分享收获 分享喜悦——信息化应用案例展览会上的N个精彩亮点		中国计算机用户	2004	2004年44期	部长和信息化亲密“接触”11月18日上午8:30,信息产业部部长王旭东等部委领导同志在工作人员的陪同下,参观了信息化应用案例展览会。本刊记者在第一时间采访了几位来自不同行业、地方的信息化负责人,他们在王旭东部长参观展览时,担任了为部长“现场解说”的任务。从他们的解说中,记者感受到我国信息化建设已经进入了一个从起步到成熟的快速发展时期,信息化成就硕果累累。数字校园 数字生活在教育信息化展区,王旭东部长表现出了浓厚的兴趣。清华大学计算机与信息管理中心主任蒋东兴,认真地给王部长讲述了清华大学的数字校园建设成就。当听到蒋东兴介绍,清华大学要把学校的所有应用系统都整合在一起,实现网上教学、网上办公、网上	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200444011&dbname=CJFD0305
风险管理 要注意适度安全		中国计算机用户	2004	2004年43期	在中国航空结算中心科技处的办公室里,陈鸿工程师指着墙上挂着的CMM资质证书说,这是我们去年取得的成果。如今,陈鸿工程师又参与了中国航空结算中心的风险管理工作。11月5日,记者就风险管理的问题对他进行了采访。民航系统离不开IT记者:IT在民航系统中的作用有多大?陈鸿:民航的业务与IT是密不可分的。民航业务严重依赖IT,没有IT,民航的业务就无法运转。包括阴阳账的对比、每天的账目和现金流量的进出、飞机的指挥调度、飞机的维修、旅客的登机等,都与IT有关,靠手工是不行的。铁道部曾和我们交流过,想借鉴一下民航利用IT的经验。记者:那么,IT系统的安全问题也就尤为突出了。陈鸿:那是肯定的。举个例子,比如说	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200443029&dbname=CJFD0305
2003年“中国软件企业十大领军人物”评选侯选人公示		中国计算机用户	2004	2004年07期	<正> 陈刚上海畅想电脑有限公司董事长 1986年赴日留学,1992年创立日本新华系统信息有限公司,担任董事长。在自身企业的国际市场日趋成熟的同时,开始关注国内市场,并不断站在国际市场的高度思考自身的产品和市场策略,立志要以世界一流的技术、品牌和服务打造世界一流的“中国人的本土企业”。于是,1996年回国创办上海畅想	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200407015&dbname=CJFD0305
2003年“中国软件企业十大领军人物”评选候选人公示		中国计算机用户	2004	2004年06期	<正> 陈刚 上海畅想电脑有限公司董事长 1986年赴日留学,1992年创立日本新华系统信息有限公司,担任董事长。在自身企业的国际市场日趋成熟的同时,开始关注国内市场,并不断站在国际市场的高度思考自身的产品和市场策略,立志要以世界一流的技术、品牌和服务打造世界一流的“中国人的本士企业”。于是,1996年回国创办上海畅想电脑有限公司,担任董事长至今。上海畅想电脑有限公司是一家国际化视野运作的大型软件企业,先后被评定为国家规划布局内重点软件企业、上海市软件出口明星企业、2003上海市软件企业明星等。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200406023&dbname=CJFD0305
在ITIL的天空自由呼吸——走出ITIL实施的误区		中国计算机用户	2004	2004年04期	ITIL庞大的知识体系、及其近乎神奇而又遥不可及的功效,在带给IT用户惊喜的同时,带来更多的迷惑。所有这些与ITIL有关的不适,都是源自用户对ITIL的种种误解。真实、全面地感触ITIL,是走出ITIL实施误区最有效的途径。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200404038&dbname=CJFD0305
JCOE:以交流带动发展		中国计算机用户	2004	2004年02期	<正> 前不久,Sun公司与华胜天成科技股份有限公司、用友软件工程有限公司、神州数码软件有限公司、东软软件股份有限公司和现代设备有限公司等合作伙伴共同在京创建了Java技术应用中心(JCOE),为Java技术在国内的发展再次注入了润滑剂。 JCOE,即Java Center of Excellence,其意义为:通过Java领先思维、体系架构和专业应用技能的提供,保障企业实现对Java技术的卓越应用。因此,Sun与合作伙伴共建JCOE,必将促进Java技术	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200402042&dbname=CJFD0305
控制好项目进程中的里程碑		中国计算机用户	2003	2003年45期	<正> 案例 公司新成立,管理部负责按照CMM2级关键过程域制定了软件开发的规范,在推进规范执行的过程中,希望先选一个项目组作为试点。小王刚从系统分析员的岗位上被任命为项目经理,负责一个物流货运系统的软件开发项目,经历过以前项目开发的混乱过程,小王希望自己的项目经理生涯能有一个良好的开端,于是,主动申请把自己的这个项目作为试点。 按照规范要求,小王首先编制了	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200345016&dbname=CJFD0305
“治理与信息化”专题之五——IT治理应用指南		中国计算机用户	2003	2003年32期	<正> IT治理在组织中的应用是在管理指南的指导下完成的。在COBIT体系框架中,管理指南通过关键成功因素(Critical Success Factor,CSF)、成熟度模型(Capability Maturity Model,CMM)、关键目标指标(Key Goal lndex,KGI)、关键绩效指标(Key Process Index,KPI)四个方面的有机作用,使企业中的信息资源得到有效的管理(见图1)。管理指南的特点是:面向应用、具有通用性、一般性。它不能提供针对某一具体过程的测定方法,因而组	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200332017&dbname=CJFD0305
Linux集群		中国计算机用户	2003	2003年27期	在上一期的“技术导航”栏目中,我们对集群、集群的分类以及集群技术的特点和应用领域做了初步介绍,使我们对“集群”有了一个基本的了解和认识。今天,我们再对集群所采用的操作系统做一介绍,尤其对被广泛应用的Linux集群和集群服务器做一深入了解。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200327027&dbname=CJFD0305
认识集群		中国计算机用户	2003	2003年26期	现在“集群”一词已经在人们当中耳熟能详了。可是,“集群”的真正含义是什么?它的技术特点有哪些?应用价值到底又有多大?或许有些读者还不是十分清晰。为此,我们今天刊出了相关的两篇文章,希望能给读者一个满意的答案。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200326028&dbname=CJFD0305
项目管理软件企业如何面对		中国计算机用户	2003	2003年22期	<正> 如果用两个字概括当前社会的特点,那就是“变化”,而这种变化在信息产业中体现得尤为突出,技术创新速度越来越快,用户需求与市场不断变化,人员流动也大大加快。在这种环境下,企业需要应对的变化以及由此带来的挑战大大增加,也给管理带来了很多问题和挑战。软件行业是一个极具挑战性和创造性的新行业,管理上没有成熟的经验可供借鉴。而项目管理应该说对于软件企业,尤其是那些以应用开发与系统集成为主的软件企业,是行之有效的管理方法。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200322012&dbname=CJFD0305
信息系统可用性系列讲座之三 可用性实践		中国计算机用户	2003	2003年20期	对于信息系统的可用性的研究和应用,在一些著名的机构中得到了特别的关注。最后一期讲座中,我们列举了一些先行者的经验和做法,期望给处于可用性研究门槛之外的众多国内企业一点提示和参考。如果能够有些触动,那就是我们推出这个系列讲座的最大收获。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200320020&dbname=CJFD0305
网络安全知识系列讲座之五——数字证书,企业必备的“身份证”		中国计算机用户	2003	2003年14期	<正> 一提起证书,初次接触这个概念的人会自然地想到身份证、军官证、企业营业执照、驾驶执照等各种有形证书。提到企业所需要的证书,人们脑海中往往浮现的是ISO系列认证、CMM认证等,这是否就是e时代的数字证书呢?不过,这里我们说的数字证书,指的是用来证明网上交易的电子身份证。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200314028&dbname=CJFD0305
“入侵检测系统”的智能化管理之道		中国计算机用户	2003	2003年12期	<正> 现在,已经有越来越多的企业意识到安全性问题。并在这方面投入更多的预算。据统计,有50％的安全性预算都用于入侵检测。那么,如何在不降低网络性能的情况下为用户提供快速的SSL(加密流量)交易呢?如何对恶意入侵进行实时有效的检测与防范呢?就涉及到了网络“入侵检测系统(IDS)”及其完善管理的问题。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200312003&dbname=CJFD0305
第三方测试保证什么?		中国计算机用户	2003	2003年09期	直至目前,我国还没有适应国情的、系列化协调配套的、工程化的软件生产过程管理、软件质量评测、控制技术规范和法律规程指导,为此,我国急需以大力发展软件第三方测试工程为基础,建立、健全我国软件工程监理体制。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200309016&dbname=CJFD0305
过程的改进——在“非软件企业”开发软件(下)		中国计算机用户	2003	2003年07期	在上期的“项目管理”栏目中,我们发表了刘莹女士关于“非软件企业”开发软件常常遇到的几个问题的文章《畸形的开发》。本期,我们再请作者为我们介绍如何有效解决前文提到的这些问题。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200307013&dbname=CJFD0305
畸形的开发——在“非软件企业”开发软件(上)		中国计算机用户	2003	2003年06期	软件工具已经融入到企业生产经营之中,非软件企业(下文简称“普通企业”)是指涉足软件开发业务,以软件辅助主营业务的企业。这些企业开发软件不是为了创造利润,而是为主营业务服务。而且,在除了利用成熟的软件商业产品之外,软件开发的工作量在企业所有的工作中只占很小比例。 本文描述了在普通企业里生产软件,在软件项目中常常出现的几类问题。对照本文的描述,我们的企业用户是不是可以发现自己的一些影子?	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200306013&dbname=CJFD0305
软件工程与能力成熟度模型CMM		中国计算机用户	2003	2003年03期	<正> 20世纪70年代中期,软件工程管理引起广泛注意。当时美国国防部曾立题专门研究软件项目做不好的原因,发现70％的失败项目是因为管理不善而引起的,而不是因为技术实力不够。他们进而得出一个结论,即管理是影响软件研发项目全局的因素,而技术只影响局部。这个结论非常重要。软件项目失败的主要原因有:需求定义不明确;缺乏一个好的软件开发过程;没有一个统一领导的产品研发小组;子合同管理不严格;没有经常注意改善软件过程;对软件构架很不重视;软件界面定义不善	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200303014&dbname=CJFD0305
在信息的海洋里寻找		中国计算机用户	2002	2002年44期	搜索引擎已经是Internet上最重要的应用之一了,可是对于它,不论是使用者还是软件工程师们都没有满足。随着Internet信息量的膨胀式增长,网络使用者从“信息匮乏”变成了“信息过剩”,人们要求搜索引擎不仅“搜出”更多的信息还要搜出“更准”的信息。搜索引擎将向什么方向发展?它的发展遇到了什么问题?本期《软件频道》介绍搜索引擎技术的发展。	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS200244021&dbname=CJFD9902
